2024-03-10 15:50:00,316 | INFO | hilo : 
+==============================================================+
|                                                              |
| ██████╗  █████╗ ██████╗ ██╗         ██╗      █████╗ ██████╗  |
| ██╔══██╗██╔══██╗██╔══██╗██║         ██║     ██╔══██╗██╔══██╗ |
| ██║  ██║███████║██║  ██║██║         ██║     ███████║██████╔╝ |
| ██║  ██║██╔══██║██║  ██║██║         ██║     ██╔══██║██╔══██╗ |
| ██████╔╝██║  ██║██████╔╝███████╗    ███████╗██║  ██║██████╔╝ |
| ╚═════╝ ╚═╝  ╚═╝╚═════╝ ╚══════╝    ╚══════╝╚═╝  ╚═╝╚═════╝  |
+==============================================================+
|             Hi-Lo Resolution Image Classification            |
|             -------------------------------------            |
|                       Gabriel C. Trahan                      |
|                          Sahan Ahmad                         |
|                       MD  Aminual Islam                      |
+==============================================================+
2024-03-10 15:50:01,893 | INFO | hilo.dataset-accessor : Fetching dataset: mnist
2024-03-10 15:50:01,893 | INFO | hilo.mnist-dataset : Initializing transform.
2024-03-10 15:50:01,893 | INFO | hilo.mnist-dataset : Verifying/downloading train data.
2024-03-10 15:50:02,052 | INFO | hilo.mnist-dataset : Verifying/downloading test data.
2024-03-10 15:50:02,077 | INFO | hilo.mnist-dataset : Creating train data loader.
2024-03-10 15:50:02,078 | INFO | hilo.mnist-dataset : Creating test data loader.
2024-03-10 15:50:02,084 | INFO | hilo : Output directory: output/normal/mnist/None/20240310_155001/
2024-03-10 15:50:03,082 | INFO | hilo : Using device: NVIDIA GeForce GTX 1060 6GB
2024-03-10 15:50:03,082 | INFO | hilo : Exeucting job: MODEL normal | DATASET mnist | KERNEL none
2024-03-10 15:54:50,544 | INFO | hilo : Epoch  39/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 15:54:58,185 | INFO | hilo : Epoch  40/200 | Accuracy: 100.0000 | Loss:   0.0065
2024-03-10 15:55:05,989 | INFO | hilo : Epoch  41/200 | Accuracy: 100.0000 | Loss:   0.0177
2024-03-10 15:55:13,758 | INFO | hilo : Epoch  42/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 15:55:21,638 | INFO | hilo : Epoch  43/200 | Accuracy: 100.0000 | Loss:   0.0048
2024-03-10 15:55:29,416 | INFO | hilo : Epoch  44/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 15:55:37,333 | INFO | hilo : Epoch  45/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 15:55:45,189 | INFO | hilo : Epoch  46/200 | Accuracy:  99.5536 | Loss:   0.0065
2024-03-10 15:55:53,005 | INFO | hilo : Epoch  47/200 | Accuracy:  99.4700 | Loss:   0.0035
2024-03-10 15:56:00,845 | INFO | hilo : Epoch  48/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 15:56:08,706 | INFO | hilo : Epoch  49/200 | Accuracy: 100.0000 | Loss:   0.0124
2024-03-10 15:56:16,548 | INFO | hilo : Epoch  50/200 | Accuracy: 100.0000 | Loss:   0.0179
2024-03-10 15:56:24,549 | INFO | hilo : Epoch  51/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 15:56:32,482 | INFO | hilo : Epoch  52/200 | Accuracy:  99.6094 | Loss:   0.0040
2024-03-10 15:56:40,394 | INFO | hilo : Epoch  53/200 | Accuracy:  99.5536 | Loss:   0.0008
2024-03-10 15:56:48,371 | INFO | hilo : Epoch  54/200 | Accuracy: 100.0000 | Loss:   0.0016
2024-03-10 15:56:56,447 | INFO | hilo : Epoch  55/200 | Accuracy:  99.6875 | Loss:   0.0056
2024-03-10 15:57:04,473 | INFO | hilo : Epoch  56/200 | Accuracy: 100.0000 | Loss:   0.0112
2024-03-10 15:57:12,452 | INFO | hilo : Epoch  57/200 | Accuracy: 100.0000 | Loss:   0.0010
2024-03-10 15:57:20,604 | INFO | hilo : Epoch  58/200 | Accuracy: 100.0000 | Loss:   0.0097
2024-03-10 15:57:28,756 | INFO | hilo : Epoch  59/200 | Accuracy: 100.0000 | Loss:   0.0206
2024-03-10 15:57:36,897 | INFO | hilo : Epoch  60/200 | Accuracy: 100.0000 | Loss:   0.0033
2024-03-10 15:57:44,925 | INFO | hilo : Epoch  61/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 15:57:53,050 | INFO | hilo : Epoch  62/200 | Accuracy: 100.0000 | Loss:   0.0023
2024-03-10 15:58:01,156 | INFO | hilo : Epoch  63/200 | Accuracy:  99.5033 | Loss:   0.0008
2024-03-10 15:58:09,258 | INFO | hilo : Epoch  64/200 | Accuracy: 100.0000 | Loss:   0.0035
2024-03-10 15:58:17,468 | INFO | hilo : Epoch  65/200 | Accuracy: 100.0000 | Loss:   0.0035
2024-03-10 15:58:25,873 | INFO | hilo : Epoch  66/200 | Accuracy:  99.5536 | Loss:   0.0082
2024-03-10 15:58:34,003 | INFO | hilo : Epoch  67/200 | Accuracy: 100.0000 | Loss:   0.0012
2024-03-10 15:58:42,173 | INFO | hilo : Epoch  68/200 | Accuracy: 100.0000 | Loss:   0.0035
2024-03-10 15:58:50,429 | INFO | hilo : Epoch  69/200 | Accuracy:  99.5443 | Loss:   0.0009
2024-03-10 15:58:58,750 | INFO | hilo : Epoch  70/200 | Accuracy: 100.0000 | Loss:   0.0009
2024-03-10 15:59:07,060 | INFO | hilo : Epoch  71/200 | Accuracy:  99.5768 | Loss:   0.0021
2024-03-10 15:59:15,491 | INFO | hilo : Epoch  72/200 | Accuracy: 100.0000 | Loss:   0.0035
2024-03-10 15:59:24,016 | INFO | hilo : Epoch  73/200 | Accuracy: 100.0000 | Loss:   0.0018
2024-03-10 15:59:32,559 | INFO | hilo : Epoch  74/200 | Accuracy: 100.0000 | Loss:   0.0007
2024-03-10 15:59:41,083 | INFO | hilo : Epoch  75/200 | Accuracy: 100.0000 | Loss:   0.0034
2024-03-10 15:59:49,579 | INFO | hilo : Epoch  76/200 | Accuracy: 100.0000 | Loss:   0.0025
2024-03-10 15:59:58,153 | INFO | hilo : Epoch  77/200 | Accuracy: 100.0000 | Loss:   0.0043
2024-03-10 16:00:06,688 | INFO | hilo : Epoch  78/200 | Accuracy: 100.0000 | Loss:   0.0003
2024-03-10 16:00:15,285 | INFO | hilo : Epoch  79/200 | Accuracy: 100.0000 | Loss:   0.0029
2024-03-10 16:00:23,863 | INFO | hilo : Epoch  80/200 | Accuracy:  99.7159 | Loss:   0.0043
2024-03-10 16:00:32,592 | INFO | hilo : Epoch  81/200 | Accuracy: 100.0000 | Loss:   0.0010
2024-03-10 16:00:41,140 | INFO | hilo : Epoch  82/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:00:49,753 | INFO | hilo : Epoch  83/200 | Accuracy:  99.6147 | Loss:   0.0015
2024-03-10 16:00:58,334 | INFO | hilo : Epoch  84/200 | Accuracy: 100.0000 | Loss:   0.0013
2024-03-10 16:01:06,988 | INFO | hilo : Epoch  85/200 | Accuracy:  99.5660 | Loss:   0.0004
2024-03-10 16:01:15,571 | INFO | hilo : Epoch  86/200 | Accuracy:  99.6242 | Loss:   0.0044
2024-03-10 16:01:24,313 | INFO | hilo : Epoch  87/200 | Accuracy:  99.5312 | Loss:   0.0027
2024-03-10 16:01:33,031 | INFO | hilo : Epoch  88/200 | Accuracy: 100.0000 | Loss:   0.0019
2024-03-10 16:01:41,960 | INFO | hilo : Epoch  89/200 | Accuracy: 100.0000 | Loss:   0.0026
2024-03-10 16:01:50,742 | INFO | hilo : Epoch  90/200 | Accuracy: 100.0000 | Loss:   0.0041
2024-03-10 16:01:59,616 | INFO | hilo : Epoch  91/200 | Accuracy: 100.0000 | Loss:   0.0009
2024-03-10 16:02:08,457 | INFO | hilo : Epoch  92/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 16:02:17,333 | INFO | hilo : Epoch  93/200 | Accuracy: 100.0000 | Loss:   0.0003
2024-03-10 16:02:26,281 | INFO | hilo : Epoch  94/200 | Accuracy: 100.0000 | Loss:   0.0035
2024-03-10 16:02:35,162 | INFO | hilo : Epoch  95/200 | Accuracy:  99.6057 | Loss:   0.0009
2024-03-10 16:02:44,233 | INFO | hilo : Epoch  96/200 | Accuracy: 100.0000 | Loss:   0.0099
2024-03-10 16:02:53,290 | INFO | hilo : Epoch  97/200 | Accuracy:  99.7396 | Loss:   0.0059
2024-03-10 16:03:02,501 | INFO | hilo : Epoch  98/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:03:11,676 | INFO | hilo : Epoch  99/200 | Accuracy: 100.0000 | Loss:   0.0019
2024-03-10 16:03:20,866 | INFO | hilo : Epoch 100/200 | Accuracy: 100.0000 | Loss:   0.0024
2024-03-10 16:03:29,946 | INFO | hilo : Epoch 101/200 | Accuracy: 100.0000 | Loss:   0.0046
2024-03-10 16:03:39,127 | INFO | hilo : Epoch 102/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 16:03:48,349 | INFO | hilo : Epoch 103/200 | Accuracy: 100.0000 | Loss:   0.0006
2024-03-10 16:03:57,548 | INFO | hilo : Epoch 104/200 | Accuracy: 100.0000 | Loss:   0.0010
2024-03-10 16:04:06,900 | INFO | hilo : Epoch 105/200 | Accuracy: 100.0000 | Loss:   0.0025
2024-03-10 16:04:16,180 | INFO | hilo : Epoch 106/200 | Accuracy: 100.0000 | Loss:   0.0023
2024-03-10 16:04:25,500 | INFO | hilo : Epoch 107/200 | Accuracy: 100.0000 | Loss:   0.0019
2024-03-10 16:04:34,863 | INFO | hilo : Epoch 108/200 | Accuracy:  99.8580 | Loss:   0.0051
2024-03-10 16:04:44,285 | INFO | hilo : Epoch 109/200 | Accuracy: 100.0000 | Loss:   0.0057
2024-03-10 16:04:53,717 | INFO | hilo : Epoch 110/200 | Accuracy:  99.7283 | Loss:   0.0011
2024-03-10 16:05:03,112 | INFO | hilo : Epoch 111/200 | Accuracy:  99.7396 | Loss:   0.0013
2024-03-10 16:05:12,557 | INFO | hilo : Epoch 112/200 | Accuracy:  99.5924 | Loss:   0.0109
2024-03-10 16:05:21,984 | INFO | hilo : Epoch 113/200 | Accuracy: 100.0000 | Loss:   0.0048
2024-03-10 16:05:31,519 | INFO | hilo : Epoch 114/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 16:05:40,981 | INFO | hilo : Epoch 115/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:05:50,465 | INFO | hilo : Epoch 116/200 | Accuracy:  99.6313 | Loss:   0.0003
2024-03-10 16:06:00,073 | INFO | hilo : Epoch 117/200 | Accuracy:  99.7159 | Loss:   0.0009
2024-03-10 16:06:09,705 | INFO | hilo : Epoch 118/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 16:06:19,298 | INFO | hilo : Epoch 119/200 | Accuracy: 100.0000 | Loss:   0.0010
2024-03-10 16:06:28,958 | INFO | hilo : Epoch 120/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 16:06:38,753 | INFO | hilo : Epoch 121/200 | Accuracy: 100.0000 | Loss:   0.0037
2024-03-10 16:06:48,446 | INFO | hilo : Epoch 122/200 | Accuracy: 100.0000 | Loss:   0.0049
2024-03-10 16:06:58,203 | INFO | hilo : Epoch 123/200 | Accuracy: 100.0000 | Loss:   0.0005
2024-03-10 16:07:07,989 | INFO | hilo : Epoch 124/200 | Accuracy: 100.0000 | Loss:   0.0082
2024-03-10 16:07:17,787 | INFO | hilo : Epoch 125/200 | Accuracy: 100.0000 | Loss:   0.0009
2024-03-10 16:07:27,584 | INFO | hilo : Epoch 126/200 | Accuracy: 100.0000 | Loss:   0.0013
2024-03-10 16:07:37,379 | INFO | hilo : Epoch 127/200 | Accuracy: 100.0000 | Loss:   0.0032
2024-03-10 16:07:47,288 | INFO | hilo : Epoch 128/200 | Accuracy: 100.0000 | Loss:   0.0044
2024-03-10 16:07:57,186 | INFO | hilo : Epoch 129/200 | Accuracy: 100.0000 | Loss:   0.0020
2024-03-10 16:08:07,045 | INFO | hilo : Epoch 130/200 | Accuracy: 100.0000 | Loss:   0.0007
2024-03-10 16:08:16,947 | INFO | hilo : Epoch 131/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:08:26,848 | INFO | hilo : Epoch 132/200 | Accuracy:  99.6094 | Loss:   0.0027
2024-03-10 16:08:36,852 | INFO | hilo : Epoch 133/200 | Accuracy:  99.6035 | Loss:   0.0012
2024-03-10 16:08:46,839 | INFO | hilo : Epoch 134/200 | Accuracy: 100.0000 | Loss:   0.0022
2024-03-10 16:08:56,796 | INFO | hilo : Epoch 135/200 | Accuracy: 100.0000 | Loss:   0.0036
2024-03-10 16:09:06,846 | INFO | hilo : Epoch 136/200 | Accuracy:  99.6354 | Loss:   0.0018
2024-03-10 16:09:16,924 | INFO | hilo : Epoch 137/200 | Accuracy: 100.0000 | Loss:   0.0002
2024-03-10 16:09:26,980 | INFO | hilo : Epoch 138/200 | Accuracy: 100.0000 | Loss:   0.0036
2024-03-10 16:09:37,223 | INFO | hilo : Epoch 139/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:09:47,249 | INFO | hilo : Epoch 140/200 | Accuracy:  99.7656 | Loss:   0.0018
2024-03-10 16:09:57,414 | INFO | hilo : Epoch 141/200 | Accuracy:  99.7024 | Loss:   0.0008
2024-03-10 16:10:07,539 | INFO | hilo : Epoch 142/200 | Accuracy: 100.0000 | Loss:   0.0005
2024-03-10 16:10:17,808 | INFO | hilo : Epoch 143/200 | Accuracy:  99.6875 | Loss:   0.0027
2024-03-10 16:10:27,994 | INFO | hilo : Epoch 144/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:10:38,271 | INFO | hilo : Epoch 145/200 | Accuracy: 100.0000 | Loss:   0.0027
2024-03-10 16:10:48,459 | INFO | hilo : Epoch 146/200 | Accuracy: 100.0000 | Loss:   0.0018
2024-03-10 16:10:58,871 | INFO | hilo : Epoch 147/200 | Accuracy:  99.5739 | Loss:   0.0010
2024-03-10 16:11:09,175 | INFO | hilo : Epoch 148/200 | Accuracy: 100.0000 | Loss:   0.0082
2024-03-10 16:11:19,538 | INFO | hilo : Epoch 149/200 | Accuracy: 100.0000 | Loss:   0.0044
2024-03-10 16:11:29,834 | INFO | hilo : Epoch 150/200 | Accuracy: 100.0000 | Loss:   0.0032
2024-03-10 16:11:40,301 | INFO | hilo : Epoch 151/200 | Accuracy: 100.0000 | Loss:   0.0004
2024-03-10 16:11:50,794 | INFO | hilo : Epoch 152/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 16:12:01,107 | INFO | hilo : Epoch 153/200 | Accuracy: 100.0000 | Loss:   0.0005
2024-03-10 16:12:11,455 | INFO | hilo : Epoch 154/200 | Accuracy: 100.0000 | Loss:   0.0039
2024-03-10 16:12:21,868 | INFO | hilo : Epoch 155/200 | Accuracy:  99.6094 | Loss:   0.0012
2024-03-10 16:12:32,209 | INFO | hilo : Epoch 156/200 | Accuracy:  99.7159 | Loss:   0.0022
2024-03-10 16:12:42,701 | INFO | hilo : Epoch 157/200 | Accuracy: 100.0000 | Loss:   0.0054
2024-03-10 16:12:53,066 | INFO | hilo : Epoch 158/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:13:03,468 | INFO | hilo : Epoch 159/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:13:13,910 | INFO | hilo : Epoch 160/200 | Accuracy: 100.0000 | Loss:   0.0018
2024-03-10 16:13:24,365 | INFO | hilo : Epoch 161/200 | Accuracy: 100.0000 | Loss:   0.0011
2024-03-10 16:13:34,778 | INFO | hilo : Epoch 162/200 | Accuracy:  99.8047 | Loss:   0.0008
2024-03-10 16:13:45,790 | INFO | hilo : Epoch 163/200 | Accuracy:  99.8884 | Loss:   0.0034
2024-03-10 16:13:56,267 | INFO | hilo : Epoch 164/200 | Accuracy: 100.0000 | Loss:   0.0024
2024-03-10 16:14:06,787 | INFO | hilo : Epoch 165/200 | Accuracy:  99.7396 | Loss:   0.0012
2024-03-10 16:14:17,485 | INFO | hilo : Epoch 166/200 | Accuracy:  99.5536 | Loss:   0.0008
2024-03-10 16:14:28,023 | INFO | hilo : Epoch 167/200 | Accuracy: 100.0000 | Loss:   0.0003
2024-03-10 16:14:38,592 | INFO | hilo : Epoch 168/200 | Accuracy: 100.0000 | Loss:   0.0079
2024-03-10 16:14:49,161 | INFO | hilo : Epoch 169/200 | Accuracy: 100.0000 | Loss:   0.0012
2024-03-10 16:14:59,806 | INFO | hilo : Epoch 170/200 | Accuracy:  99.6094 | Loss:   0.0047
2024-03-10 16:15:10,341 | INFO | hilo : Epoch 171/200 | Accuracy:  99.5219 | Loss:   0.0161
2024-03-10 16:15:20,919 | INFO | hilo : Epoch 172/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 16:15:31,516 | INFO | hilo : Epoch 173/200 | Accuracy: 100.0000 | Loss:   0.0042
2024-03-10 16:15:41,995 | INFO | hilo : Epoch 174/200 | Accuracy: 100.0000 | Loss:   0.0021
2024-03-10 16:15:52,673 | INFO | hilo : Epoch 175/200 | Accuracy: 100.0000 | Loss:   0.0052
2024-03-10 16:16:03,297 | INFO | hilo : Epoch 176/200 | Accuracy:  99.7396 | Loss:   0.0007
2024-03-10 16:16:14,000 | INFO | hilo : Epoch 177/200 | Accuracy: 100.0000 | Loss:   0.0013
2024-03-10 16:16:24,851 | INFO | hilo : Epoch 178/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:16:35,813 | INFO | hilo : Epoch 179/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:16:46,639 | INFO | hilo : Epoch 180/200 | Accuracy: 100.0000 | Loss:   0.0001
2024-03-10 16:16:57,447 | INFO | hilo : Epoch 181/200 | Accuracy:  99.7024 | Loss:   0.0013
2024-03-10 16:17:08,418 | INFO | hilo : Epoch 182/200 | Accuracy: 100.0000 | Loss:   0.0012
2024-03-10 16:17:19,369 | INFO | hilo : Epoch 183/200 | Accuracy: 100.0000 | Loss:   0.0003
2024-03-10 16:17:30,521 | INFO | hilo : Epoch 184/200 | Accuracy: 100.0000 | Loss:   0.0009
2024-03-10 16:17:41,413 | INFO | hilo : Epoch 185/200 | Accuracy: 100.0000 | Loss:   0.0022
2024-03-10 16:17:52,348 | INFO | hilo : Epoch 186/200 | Accuracy: 100.0000 | Loss:   0.0059
2024-03-10 16:18:03,379 | INFO | hilo : Epoch 187/200 | Accuracy: 100.0000 | Loss:   0.0031
2024-03-10 16:18:14,375 | INFO | hilo : Epoch 188/200 | Accuracy:  99.6094 | Loss:   0.0019
2024-03-10 16:18:25,385 | INFO | hilo : Epoch 189/200 | Accuracy:  99.6875 | Loss:   0.0036
2024-03-10 16:18:36,326 | INFO | hilo : Epoch 190/200 | Accuracy:  99.6429 | Loss:   0.0028
2024-03-10 16:18:47,348 | INFO | hilo : Epoch 191/200 | Accuracy: 100.0000 | Loss:   0.0058
2024-03-10 16:18:58,499 | INFO | hilo : Epoch 192/200 | Accuracy:  99.6394 | Loss:   0.0013
2024-03-10 16:19:09,568 | INFO | hilo : Epoch 193/200 | Accuracy: 100.0000 | Loss:   0.0015
2024-03-10 16:19:20,745 | INFO | hilo : Epoch 194/200 | Accuracy: 100.0000 | Loss:   0.0009
2024-03-10 16:19:31,932 | INFO | hilo : Epoch 195/200 | Accuracy: 100.0000 | Loss:   0.0039
2024-03-10 16:19:43,020 | INFO | hilo : Epoch 196/200 | Accuracy: 100.0000 | Loss:   0.0008
2024-03-10 16:19:54,388 | INFO | hilo : Epoch 197/200 | Accuracy: 100.0000 | Loss:   0.0068
2024-03-10 16:20:05,593 | INFO | hilo : Epoch 198/200 | Accuracy:  99.7243 | Loss:   0.0016
2024-03-10 16:20:16,822 | INFO | hilo : Epoch 199/200 | Accuracy: 100.0000 | Loss:   0.0012
2024-03-10 16:20:28,072 | INFO | hilo : Epoch 200/200 | Accuracy: 100.0000 | Loss:   0.0014
2024-03-10 16:20:28,072 | INFO | hilo : Commencing testing phase...
2024-03-10 16:20:29,304 | INFO | hilo : Test Accuracy: 99.51
2024-03-10 16:20:29,305 | INFO | hilo : Best accuracy of 100.0% @ epoch 4
2024-03-10 16:20:29,305 | INFO | hilo : Recording job results in output/results.csv
2024-03-10 16:20:29,314 | INFO | hilo : Saving training report to output/normal/mnist/None/20240310_155001//training_report.csv
2024-03-10 16:20:29,315 | INFO | hilo : Saving accuracy graph to output/normal/mnist/None/20240310_155001//training_graph.jpg
2024-03-10 16:20:29,485 | INFO | hilo.normal-cnn : Saving model layer data to output/normal/mnist/None/20240310_155001//model_layers.csv
2024-03-10 16:20:31,032 | INFO | hilo : Job complete: MODEL normal | DATASET mnist | KERNEL none
2024-03-10 16:20:31,032 | INFO | hilo : Exiting...
